ID_REF,CDR017,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR025,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR021,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR029,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR022,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR018,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR026,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR030,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR031,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR023,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR027,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR019,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR020,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR028,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR032,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR024,Detection Pval,BEAD_STDERR,Avg_NBEADS
ILMN_3124611,73.41509,0.6741855,4.058289,37,76.28716,0.4573935,6.243512,27,85.81165,0.3759398,4.934483,42,88.92868,0.1879699,6.012089,35,80.27536,0.368421,5.418391,36,81.36022,0.377193,5.451432,37,70.4574,0.3834586,3.909633,33,78.97231,0.3947369,4.725884,40,90.53125,0.2769423,7.796595,39,92.55515,0.3659148,7.162099,37,72.90453,0.4598998,5.77203,38,92.72525,0.2907268,5.745191,41,81.2089,0.2669173,5.873435,46,74.61548,0.4385965,6.150123,31,71.09638,0.6152882,5.222459,31,83.49017,0.2907268,6.279446,41
ILMN_2710755,80.72014,0.4749373,6.129077,31,75.21719,0.4899749,5.85075,32,73.13182,0.7042606,4.545884,30,73.1341,0.4636591,4.403242,34,69.41396,0.6491228,4.338327,36,79.589,0.4085213,5.347889,30,61.30643,0.7155389,4.435852,29,77.39101,0.4172932,5.558694,31,70.21172,0.7794486,4.905378,31,81.6228,0.6027569,6.333631,13,56.10604,0.9649123,4.525815,29,91.91438,0.3032582,7.49606,26,74.03598,0.4260652,5.304468,39,75.98349,0.414787,6.878062,32,62.74255,0.8621554,3.973293,25,70.38423,0.5952381,5.454996,34
ILMN_2711772,107.0007,0.1591479,6.048769,37,103.3076,0.1265664,5.965392,35,114.4721,0.1152882,5.661922,40,95.94881,0.1303258,7.118633,26,94.01942,0.1967418,4.645536,47,116.8261,0.06641604,7.180455,49,87.03896,0.1203008,5.921307,29,115.5831,0.07017544,7.036902,40,136.3598,0.03132832,11.26609,34,137.5307,0.06265664,7.853163,46,77.33467,0.3320802,6.895574,29,114.8888,0.1152882,8.400516,31,97.92625,0.08897243,6.670702,37,97.63954,0.1077694,6.086862,41,153.1804,0.003759399,14.52894,21,123.1171,0.03007519,7.442104,37
ILMN_1216220,67.63288,0.839599,3.252815,36,71.0072,0.6478696,3.598454,48,81.03616,0.4724311,5.217047,37,77.02644,0.3784461,4.138458,51,76.0358,0.4711779,4.897804,37,76.48907,0.4786967,4.347468,47,66.29496,0.4899749,5.285739,34,75.13251,0.4611529,5.311875,33,76.97382,0.556391,5.789358,40,80.3022,0.6428571,5.406054,41,59.65624,0.9047619,2.817883,42,69.41936,0.8132832,4.542562,37,64.65582,0.7418546,3.478722,44,69.68382,0.5839599,4.249104,47,71.94695,0.5877193,2.845124,36,81.04926,0.3283208,6.620726,31
ILMN_1232280,229.7359,0,13.31555,45,194.1105,0.001253133,10.64682,35,208.7151,0.001253133,11.06213,42,183.6091,0,10.31446,34,170.9216,0.006265664,6.915813,43,244.2661,0,14.45937,37,160.9367,0,9.939657,42,189.7532,0.001253133,11.95831,32,225.5943,0,16.28032,31,240.3156,0,14.7059,30,150.529,0.002506266,12.37581,36,209.0718,0.001253133,14.63439,29,163.8109,0.001253133,7.798144,43,178.7634,0,8.255638,42,188.7302,0,8.388803,41,184.2758,0.001253133,9.838136,29
ILMN_2899022,259.9992,0,12.556,26,249.1281,0,11.15304,30,323.5784,0,14.73218,48,225.3579,0,10.115,29,264.2828,0,14.39873,35,263.4558,0,9.108577,30,178.3168,0,9.752468,37,248.7366,0,12.10021,41,252.9476,0,14.22528,35,281.0672,0,11.72436,31,192.9218,0,11.48106,35,273.4555,0,20.84667,45,210.0544,0,11.70384,40,212.8061,0,15.0778,37,242.319,0,11.72935,39,215.6432,0,14.30747,32
ILMN_1223523,163.5855,0.01253133,10.7944,44,144.6939,0.01754386,7.744115,39,163.4385,0.01378446,8.219681,38,124.8055,0.03759398,6.730886,45,151.4263,0.0112782,10.18549,35,163.0637,0.003759399,7.953934,39,118.5108,0.01754386,7.454036,41,148.503,0.01253133,8.212895,36,152.5475,0.01503759,9.039709,41,159.5277,0.02130326,8.858953,27,141.8598,0.006265664,9.376184,41,154.3271,0.0112782,11.60255,30,119.925,0.01754386,7.640203,35,117.4857,0.03884712,7.524733,54,120.9428,0.03383459,6.380705,38,130.6115,0.02130326,11.07807,38
ILMN_2600822,89.26319,0.3320802,5.685021,48,86.51186,0.2769423,4.933319,43,90.1127,0.3082707,6.026612,43,77.39204,0.3734336,4.073813,54,79.6324,0.3809524,4.440487,46,78.42268,0.4323308,4.676435,40,61.78912,0.6954888,3.857466,40,68.0934,0.7092732,4.485744,39,75.77522,0.5927318,4.171987,55,83.07047,0.5651629,5.104135,38,80.94524,0.2681704,3.86977,35,105.5636,0.1616541,10.51695,33,71.71793,0.4862155,3.299455,56,71.21952,0.5250627,4.762826,42,83.79805,0.3057644,4.097862,50,73.75562,0.4949875,3.559335,47
ILMN_1255231,100.4835,0.20802,6.269074,41,96.04958,0.1616541,6.950339,33,102.8544,0.1779449,7.222081,35,84.87971,0.2293233,5.439691,41,93.84635,0.1992481,6.377939,36,91.92507,0.2192982,5.156051,38,80.02703,0.1842105,5.840294,37,98.77077,0.1403509,6.999684,37,96.96001,0.2042606,6.206028,48,108.446,0.2030075,11.38955,36,97.06785,0.0989975,6.359152,44,100.9605,0.2092732,7.639102,38,79.2571,0.3070175,4.450662,48,81.70478,0.2769423,6.63829,33,93.6428,0.1591479,4.812175,46,91.99809,0.1716792,4.609443,47
ILMN_1244053,77.33071,0.5764411,4.122469,50,83.59263,0.3170426,5.585907,40,87.53136,0.3333333,5.446031,37,69.54918,0.5651629,4.887201,46,79.42939,0.3822055,5.236763,44,82.77842,0.358396,3.613915,60,68.06113,0.4536341,4.402465,38,76.57736,0.4310777,4.618759,44,77.5573,0.5426065,5.469862,42,82.86597,0.5714286,6.153702,41,71.54187,0.5037594,4.606946,52,72.39914,0.7205514,4.580381,44,71.59447,0.4912281,3.764297,51,74.09752,0.4486215,4.99224,42,72.5596,0.5689223,4.715786,33,78.32079,0.3834586,3.381351,37
ILMN_2751471,96.67888,0.2393484,4.921148,58,105.1593,0.1152882,8.531288,38,78.6237,0.5463659,4.840155,31,78.27075,0.3596491,4.527467,42,84.41564,0.3082707,4.360682,44,90.34277,0.2468672,4.303947,53,70.70892,0.3746867,3.54034,39,82.03041,0.3308271,4.009283,53,88.96415,0.302005,4.509898,60,99.09985,0.2932331,5.112941,44,77.48875,0.3270677,4.27051,37,85.09496,0.4085213,3.256306,41,83.19027,0.2431078,7.334949,33,78.03847,0.3709273,3.983811,44,79.60068,0.3834586,3.913395,42,70.68262,0.5914787,3.782676,36
ILMN_2637930,288.9248,0,11.70609,34,246.6306,0,14.14183,32,343.6169,0,16.66535,32,204.3317,0,11.2154,32,257.0089,0,15.48956,39,256.544,0,12.17091,36,187.053,0,20.04297,16,266.1272,0,15.37262,34,225.8774,0,17.96994,33,358.8533,0,20.61369,36,182.0786,0,9.835708,29,266.7523,0,16.80798,30,208.8117,0,11.85983,45,202.4274,0,10.84392,51,207.6751,0,11.30982,35,231.7765,0,12.5384,42
ILMN_2952098,164.3559,0.0112782,7.268075,37,141.5266,0.02005013,6.547995,41,177.6245,0.006265664,8.684896,39,155.6877,0.006265664,10.67891,33,182.1734,0.002506266,16.17105,21,157.1168,0.00877193,8.444201,40,120.8408,0.01378446,7.536616,39,169.8391,0.003759399,13.71956,39,151.3334,0.01629073,10.59029,37,155.7013,0.02756892,9.750911,42,139.3504,0.007518797,10.51919,41,151.0643,0.01253133,8.844037,38,142.6585,0.005012531,11.09573,36,112.6966,0.05889724,8.869293,35,134.7896,0.01002506,8.596333,39,114.4769,0.05263158,7.622447,35
ILMN_2709270,93.65015,0.2794486,5.302075,34,95.0908,0.1691729,6.620681,23,117.1539,0.1002506,8.008566,25,91.78426,0.1691729,5.246578,30,98.23988,0.1691729,6.933934,30,104.6053,0.1340852,4.96125,45,77.2124,0.2117794,4.885499,27,103.1936,0.1152882,6.116251,36,91.33105,0.2669173,7.456595,36,114.9874,0.1528822,8.769169,26,99.36865,0.09022556,7.449377,30,102.1414,0.1929825,8.570195,26,102.016,0.07518797,8.763119,30,81.17303,0.2857143,7.97492,27,93.75288,0.1553885,7.896688,28,88.37293,0.2042606,5.428338,26
ILMN_1251736,112.3862,0.1152882,5.543124,41,110.8895,0.0877193,7.705983,43,118.0733,0.09649123,6.376757,33,118.7618,0.04260652,7.882935,32,110.2538,0.09273183,7.260821,39,114.9354,0.07393484,5.807603,44,94.41194,0.07393484,6.317497,34,101.1547,0.1253133,6.117221,31,120.6467,0.07017544,7.18347,34,120.9644,0.1190476,8.823976,32,102.2336,0.07393484,7.26784,42,107.6732,0.1453634,6.804155,29,104.5817,0.06265664,6.649282,36,108.9429,0.06641604,7.312608,39,118.789,0.04010025,7.217438,47,97.91566,0.1403509,6.817308,40
ILMN_2727842,100.1295,0.2117794,8.545885,34,78.29459,0.4160401,4.596653,31,88.74728,0.3182957,4.786167,37,78.1143,0.3646617,5.176858,41,79.61693,0.3809524,4.406944,42,89.737,0.2556391,5.064721,55,84.61597,0.1390978,6.80653,36,111.4928,0.08145364,6.795554,34,71.07833,0.7593985,5.460681,30,98.38057,0.3007519,7.12538,40,88.49938,0.1616541,5.731003,39,106.4853,0.1591479,8.088669,40,86.31486,0.197995,4.921271,29,88.90987,0.1716792,4.659138,45,88.55675,0.2255639,5.094266,47,72.38783,0.5426065,3.338649,52
ILMN_2752234,1160.077,0,48.93529,40,986.2452,0,42.06309,38,1419.102,0,58.33056,34,1056.714,0,49.3199,37,899.111,0,43.21752,39,949.4429,0,59.35228,23,661.9513,0,31.16884,37,1040.635,0,39.81625,47,1173.005,0,36.65428,37,1326.963,0,31.15444,39,852.2631,0,47.7737,32,1210.079,0,66.68497,17,704.5441,0,31.537,31,881.4656,0,46.54817,40,858.4224,0,37.58427,27,807.8199,0,44.89642,30
ILMN_1225891,71.98923,0.7142857,4.749931,43,66.15734,0.7932331,3.771747,38,70.62004,0.7731829,3.702973,39,64.62733,0.7380952,3.521355,38,68.46127,0.6804512,3.905587,41,64.54456,0.839599,2.916674,40,57.03058,0.8784461,3.20966,43,60.38162,0.9223058,3.371065,38,79.2721,0.4924812,5.600802,46,74.56535,0.8170426,4.66666,39,63.66618,0.7894737,4.336181,47,83.4123,0.4486215,5.171391,43,60.73904,0.8784461,3.489426,53,68.64787,0.6165413,4.508221,37,61.73739,0.8922306,3.257024,33,64.80447,0.8007519,4.824649,35
ILMN_1229810,108.3717,0.1478697,6.665972,35,103.934,0.1215539,5.30032,33,128.0029,0.06265664,7.810739,44,102.2603,0.1015038,5.879237,34,110.7983,0.09022556,6.302019,39,99.21745,0.1566416,6.865585,32,69.1237,0.4172932,4.808314,28,102.9949,0.1165414,6.044572,38,106.2088,0.141604,7.596098,41,127.8793,0.09022556,8.68678,38,106.4025,0.05388471,6.076958,47,142.3295,0.03132832,9.33793,39,88.14182,0.1766917,4.239288,48,95.78823,0.1152882,8.127376,37,93.8189,0.1541353,4.296235,36,102.2175,0.1165414,6.732742,37
ILMN_1224855,1907.101,0,53.62565,34,1687.35,0,58.47716,36,2114.559,0,59.99825,36,1635.483,0,67.24953,27,1310.664,0,39.06867,36,1909.285,0,69.03188,37,889.9368,0,24.37592,36,1978.225,0,71.0884,33,2231.913,0,59.76695,39,2295.822,0,76.19144,41,1485.434,0,36.64053,40,1826.737,0,63.30235,48,1319.244,0,41.60016,46,1379.586,0,54.41271,39,1576.126,0,32.67098,51,1822.15,0,66.58053,37
ILMN_2948014,117.089,0.09273183,9.094303,40,90.69582,0.216792,7.498115,24,135.3294,0.04761905,10.54864,40,105.4818,0.0839599,7.305388,38,96.06468,0.179198,5.442249,40,87.96038,0.2694235,6.856873,23,87.39263,0.1165414,5.390932,46,71.8731,0.5776942,5.131022,29,92.44656,0.254386,7.260787,31,116.4228,0.1453634,7.843177,47,88.96378,0.1566416,6.441801,42,111.4169,0.1290727,8.9183,39,75.84818,0.3809524,7.07899,30,71.61185,0.5137845,5.90949,32,101.1982,0.1015038,8.114377,33,111.1446,0.06641604,13.1641,24
ILMN_2913989,19209.43,0,415.4731,48,18091.69,0,473.1057,34,20381.86,0,450.7279,35,13239.92,0,312.0728,37,17573.37,0,378.6314,62,19605.01,0,662.089,35,12906.61,0,316.0317,45,13973.43,0,368.7497,36,15524.13,0,403.6222,36,21739.87,0,435.8572,51,13527.65,0,340.9442,30,18238.7,0,885.9789,32,13575.95,0,344.9128,56,14252.48,0,363.7304,48,11803.66,0,238.1781,52,15428.5,0,491.2548,37
ILMN_2677353,64.97226,0.9110276,3.376644,44,45.78193,1,3.552835,30,65.24,0.9110276,4.489236,25,58.44408,0.9210526,2.820474,41,60.54238,0.9160401,4.797946,33,63.01248,0.877193,4.620176,31,58.02294,0.8433584,3.950428,38,76.43987,0.4323308,5.094447,45,69.83869,0.79198,5.13258,41,66.73687,0.9561403,5.35773,35,52.69164,0.9937344,3.129251,39,65.03772,0.8997494,4.252311,46,61.32971,0.8634085,3.096537,44,68.83897,0.6115288,5.122653,37,68.73131,0.6942356,5.259189,30,69.58313,0.6278195,5.780401,41
ILMN_1221498,77.25417,0.5776942,4.158227,28,79.84708,0.3822055,6.072708,36,77.37045,0.566416,5.449152,39,74.93041,0.424812,4.959002,39,76.99301,0.4360902,4.520695,37,81.82457,0.3746867,6.010436,28,64.76118,0.5576441,4.550931,32,84.40354,0.2882206,5.064878,53,89.25898,0.2982456,5.191545,37,85.88642,0.4962406,4.1509,42,69.64214,0.556391,4.617136,32,81.4525,0.4874687,4.611312,47,73.96252,0.4260652,3.723407,32,81.16662,0.2857143,7.074634,35,78.34834,0.4085213,4.653084,43,72.57069,0.5325814,4.553769,32
ILMN_2637956,209.5717,0,16.80736,21,187.4382,0.001253133,16.91347,29,196.8151,0.003759399,11.50696,33,165.8493,0.002506266,9.415113,47,170.9364,0.006265664,10.50661,41,156.4202,0.01002506,10.27444,27,136.0084,0.002506266,8.322602,33,184.9934,0.001253133,12.96906,32,183.0411,0.002506266,14.59885,41,181.017,0.007518797,12.8399,38,126.404,0.01253133,8.667655,54,179.1157,0.007518797,11.76548,49,164.97,0.001253133,12.82073,37,140.1461,0.006265664,9.349555,41,149.0338,0.005012531,8.526781,38,159.9799,0.003759399,11.58804,38
ILMN_2876015,1436.574,0,45.65365,41,2003.099,0,47.39273,36,1749.577,0,44.3197,35,1226.65,0,48.04979,42,1180.934,0,31.1658,43,1306.051,0,42.98,39,1305.471,0,35.59186,36,1301.841,0,51.29479,37,1695.745,0,56.47046,38,1683.456,0,69.42374,33,1569.083,0,43.36814,48,1509.031,0,50.15132,50,1033.52,0,42.86409,34,1683.711,0,58.21957,38,1099.845,0,33.10516,40,1215.864,0,45.4449,31
ILMN_2876010,1184.266,0,33.08677,36,1538.216,0,48.21032,42,1300.499,0,38.12946,45,907.0886,0,32.38249,39,958.9677,0,26.55311,37,1003.752,0,38.36,41,1021.547,0,41.87457,32,895.8544,0,39.85468,32,1349.691,0,40.27608,43,1386.828,0,55.83416,24,1213.207,0,33.95221,33,1149.747,0,49.76762,24,825.2297,0,33.88539,39,1347.278,0,46.41165,37,865.9995,0,29.75493,36,1150.109,0,43.39688,35
ILMN_1214441,132.3135,0.04761905,8.677951,41,171.5429,0.006265664,11.93905,32,150.7302,0.02380952,11.72717,36,139.5882,0.01754386,12.68847,21,134.8548,0.02380952,10.83409,43,111.6864,0.09022556,7.580921,34,135.6294,0.002506266,11.39981,19,125.6985,0.03884712,4.356863,36,120.7408,0.0689223,11.65084,29,152.8197,0.03383459,13.09909,29,150.4537,0.002506266,16.86543,18,157.3059,0.0112782,16.97617,27,144.5368,0.003759399,14.58283,28,134.2401,0.007518797,10.80727,37,101.5832,0.0989975,7.803056,25,152.1171,0.005012531,11.07155,30
ILMN_2590771,145.6339,0.03132832,7.688094,45,186.5183,0.001253133,11.30301,34,166.8613,0.0112782,9.580506,44,137.8266,0.02005013,10.51004,37,127.5397,0.03634085,5.718793,38,134.5484,0.02756892,8.991387,27,191.0142,0,14.90251,37,186.0702,0.001253133,13.42669,35,174.7118,0.002506266,14.18562,35,188.0235,0.005012531,12.53153,43,177.575,0,10.54195,50,159.5522,0.0112782,12.59425,45,136.5583,0.01002506,9.119024,38,156.7749,0.002506266,12.60407,50,126.0365,0.02380952,8.132698,40,148.2688,0.007518797,9.271762,47
ILMN_1245813,502.8624,0,26.52535,31,633.8594,0,28.68325,20,533.9318,0,18.24306,32,407.8378,0,15.42367,39,389.6751,0,16.25049,44,451.9706,0,16.27197,37,499.6734,0,21.00986,29,434.3093,0,13.23403,41,533.3622,0,22.28546,40,597.4304,0,29.77741,22,550.2951,0,17.63321,37,465.9284,0,20.62048,27,367.1993,0,23.23125,39,618.4659,0,28.82409,30,359.0075,0,15.90842,38,443.9598,0,17.40484,26
ILMN_1230489,1387.217,0,34.60689,50,1230.165,0,33.9212,41,1799.618,0,40.25716,44,1522.665,0,44.48799,57,1289.068,0,29.59831,58,1232.063,0,32.8352,53,802.3964,0,23.41101,52,1569.932,0,46.7594,43,1826.411,0,45.71868,46,1756.412,0,48.09918,45,1282.532,0,40.04277,39,1573.565,0,58.25493,36,1035.767,0,28.78431,56,1196.963,0,33.34249,37,1353.501,0,33.35601,57,1308.323,0,53.52152,42
ILMN_1218955,110.2136,0.1365915,5.746022,45,116.2652,0.06641604,8.190955,37,116.8271,0.1015038,7.159873,34,99.21718,0.1165414,5.670576,38,112.3983,0.0839599,7.554657,31,97.46273,0.1691729,4.898092,29,92.0661,0.08897243,6.406919,38,110.5094,0.08145364,7.001128,34,135.7863,0.03132832,10.25586,32,131.7162,0.0726817,8.283536,29,114.6077,0.03383459,5.713437,52,110.8334,0.1303258,7.761599,42,86.77882,0.1929825,4.897326,34,104.3846,0.0764411,6.715562,34,106.7671,0.07769424,5.066195,41,99.75956,0.1303258,6.71875,45
ILMN_2612564,185.8103,0.002506266,11.61122,28,210.0237,0,12.2333,41,191.66,0.003759399,10.84857,33,211.2747,0,19.33141,31,155.8746,0.00877193,16.84006,20,180.4242,0.001253133,13.50076,37,155.519,0.001253133,6.908752,44,175.3244,0.001253133,10.07105,40,215.448,0,18.11072,37,218.3266,0,16.57244,30,175.8064,0,14.04804,34,196.2333,0.002506266,11.41354,32,167.8687,0.001253133,10.83115,32,146.8905,0.003759399,11.54304,38,149.4947,0.005012531,8.603981,39,177.907,0.001253133,10.57782,44
ILMN_2631230,121.7394,0.07894737,6.838212,51,129.0989,0.03383459,9.214331,42,113.7843,0.1177945,6.47545,35,101.8365,0.1015038,7.955253,34,103.7296,0.1290727,8.680995,22,113.8459,0.0764411,5.767133,52,98.34232,0.05639098,5.586415,52,101.1896,0.1253133,6.468695,35,113.1294,0.0989975,7.009624,40,140.28,0.05263158,10.33254,46,104.4514,0.06015038,7.044307,46,114.951,0.1140351,7.041319,48,94.79177,0.1115288,6.278564,42,91.57925,0.1516291,4.821689,42,92.27121,0.1741855,4.68569,36,109.0325,0.07894737,8.015883,39
ILMN_2738031,274.3978,0,14.1971,39,310.7733,0,17.13224,35,284.7875,0,11.08942,41,241.9508,0,14.10953,41,222.6878,0,10.13181,29,244.6666,0,12.1686,30,230.6266,0,16.35012,31,253.242,0,12.70958,36,268.2381,0,11.95738,40,335.9604,0,29.13415,26,210.0263,0,12.95795,42,264.4724,0,13.34994,36,220.6904,0,12.47174,34,183.7706,0,15.58488,41,232.386,0,12.75674,37,298.1475,0,17.58639,37
ILMN_2728118,1774.973,0,64.89317,48,1626.434,0,54.6273,46,1553.072,0,49.78935,36,1252.715,0,44.3391,41,976.9163,0,25.83198,62,1639.31,0,51.04301,37,1082.911,0,37.0626,50,1129.925,0,45.91052,37,1807.262,0,80.51974,31,1545.93,0,51.95925,46,1317.419,0,42.77648,40,2139.804,0,77.57014,49,1336.857,0,43.58175,42,1223.893,0,40.03681,47,1070.263,0,29.37271,47,1395.633,0,69.62089,38
ILMN_2743155,139.563,0.03759398,7.40549,41,123.593,0.04636591,7.510703,51,151.6772,0.02130326,7.83563,45,115.0017,0.04761905,5.99383,42,154.7442,0.00877193,7.571517,57,147.7877,0.01503759,9.6398,55,103.2508,0.03634085,7.115248,39,119.1123,0.05513784,5.186136,47,114.7865,0.09022556,7.437052,35,137.6299,0.06140351,8.814779,42,116.1089,0.03132832,8.565552,37,142.3467,0.03132832,9.057707,37,106.0524,0.05388471,6.97425,37,147.7755,0.003759399,11.2821,45,123.7746,0.03007519,6.348007,58,106.5476,0.09022556,8.895241,36
ILMN_3160592,291.6885,0,10.49261,46,241.0354,0,11.8339,45,252.6904,0.001253133,9.941204,39,174.177,0.001253133,8.692967,38,193.9052,0.002506266,8.414519,48,229.6926,0,12.68421,44,159.0757,0,6.153845,36,205.9913,0,7.959717,42,271.4654,0,10.84272,45,267.8928,0,22.8488,32,209.7971,0,11.95475,52,271.5183,0,13.44636,53,197.1535,0,11.26786,32,187.0167,0,13.85164,46,210.504,0,12.32178,29,182.4653,0.001253133,7.833188,58
ILMN_1250922,153.1435,0.02255639,10.93599,31,129.3411,0.03383459,8.520172,20,173.3644,0.007518797,7.006719,46,125.1347,0.03759398,7.288969,34,156.1896,0.00877193,8.706917,44,140.9607,0.02255639,9.370101,33,114.6187,0.02005013,6.090752,34,150.08,0.01253133,9.240466,38,133.7103,0.03634085,10.98172,28,169.5485,0.01378446,12.36768,44,144.4626,0.006265664,9.753553,36,143.3057,0.03007519,10.50132,33,105.9655,0.05513784,8.694298,24,147.2274,0.003759399,15.19366,33,126.8708,0.02255639,6.824794,37,136.4884,0.01754386,8.341022,33
ILMN_2727980,183.1441,0.005012531,10.09148,41,160.5986,0.01002506,8.378339,42,177.7552,0.006265664,7.369458,37,141.3155,0.01503759,7.874412,48,149.684,0.0112782,7.481823,40,173.3141,0.002506266,9.416466,48,151.7304,0.001253133,9.593217,34,153.586,0.01002506,6.824632,43,166.0563,0.005012531,6.385147,55,207.8392,0.001253133,12.26269,43,109.4936,0.04135338,12.38608,31,163.7619,0.00877193,9.715033,51,137.8897,0.00877193,5.389059,45,139.2591,0.006265664,8.090693,54,149.5709,0.005012531,6.688883,45,154.8701,0.005012531,9.706173,42
ILMN_3160750,121.1176,0.08270676,6.497324,41,105.0884,0.1152882,7.101164,37,148.165,0.02756892,8.901417,40,114.9772,0.04761905,5.94589,45,138.5509,0.02130326,7.69617,50,125.1406,0.04761905,8.150471,33,92.39388,0.08521304,3.581991,34,131.305,0.02380952,6.902539,49,152.7112,0.01503759,10.62764,38,136.1734,0.06265664,7.943525,44,91.50591,0.1328321,4.654551,44,128.4283,0.05889724,6.44729,39,93.88982,0.1203008,6.397826,32,112.4076,0.05889724,4.535807,46,126.8065,0.02380952,6.383489,53,109.8935,0.0764411,5.629736,40
ILMN_2502053,117.7303,0.0914787,7.35204,34,86.54395,0.2769423,6.551548,18,131.0909,0.05513784,8.982446,30,82.05363,0.2769423,4.743776,30,113.8596,0.07894737,12.66518,24,106.3842,0.1203008,6.997225,28,85.19564,0.1378446,5.650279,30,114.8208,0.07142857,10.75559,31,133.8418,0.03634085,10.0601,26,120.1525,0.1240602,8.339481,32,97.24586,0.09774436,9.250046,27,112.2295,0.1265664,9.435358,38,93.51046,0.1215539,5.852857,30,88.13139,0.1754386,9.642012,26,102.4033,0.09649123,9.281584,32,106.2898,0.0914787,5.462306,26
ILMN_2656645,377.7777,0,18.12631,35,329.2659,0,17.80162,36,404.1182,0,18.6158,37,386.6929,0,17.93262,43,279.5099,0,10.73143,41,353.3487,0,13.15323,39,236.984,0,13.36261,38,402.1642,0,23.05519,40,417.312,0,30.03583,33,477.3929,0,22.60945,29,309.6538,0,19.43394,41,339.2058,0,17.99027,49,259.4789,0,17.03379,36,304.8118,0,16.22124,42,363.0976,0,14.0992,54,289.696,0,20.51297,34
ILMN_1254067,913.3016,0,29.1747,35,790.1589,0,25.77095,36,779.3812,0,20.16213,41,556.7684,0,15.42513,32,635.7488,0,22.04804,34,805.2884,0,26.97709,34,581.2473,0,29.04954,29,602.8611,0,20.80877,36,708.0748,0,30.01348,39,822.0852,0,26.73436,36,623.3381,0,19.50996,39,754.0519,0,30.17253,40,608.5784,0,18.44753,45,574.783,0,33.16306,49,520.71,0,17.06061,44,646.8077,0,18.88808,46
ILMN_1224072,108.0546,0.1491228,6.801595,48,107.7559,0.1002506,7.453938,42,87.19379,0.3408521,4.629084,53,107.881,0.0726817,4.982123,60,79.89391,0.3746867,5.558594,45,105.7274,0.1290727,5.937423,51,82.76954,0.1566416,4.461952,60,112.2213,0.0802005,5.528759,46,114.9689,0.08897243,7.773723,45,115.6671,0.1491228,6.994282,50,131.0509,0.00877193,7.740981,40,115.3021,0.1115288,7.215445,47,80.78961,0.2756892,4.072848,43,115.7458,0.04761905,11.39161,39,111.2597,0.06265664,5.918975,50,82.21857,0.3132832,4.591777,42
ILMN_2677441,100.4825,0.20802,6.857711,35,81.20021,0.3671679,6.066604,27,75.87934,0.6052632,4.920594,18,85.89674,0.2218045,6.258576,25,81.63233,0.3471178,7.348079,29,78.38673,0.4348371,7.633307,22,69.96394,0.3947369,3.509049,26,94.44557,0.1729323,6.261741,30,94.2154,0.2343358,6.460874,35,96.16218,0.3283208,5.628485,35,71.97973,0.4786967,7.119905,28,90.90267,0.3170426,7.552804,29,89.24297,0.1654135,7.467365,24,91.35878,0.1541353,6.940547,39,91.97858,0.179198,6.755742,34,89.56007,0.1929825,7.172678,28
ILMN_2618038,64.73291,0.9160401,4.725051,34,73.61766,0.5488722,4.289041,41,82.57311,0.4461153,7.585382,26,68.23883,0.6152882,4.443018,36,81.73753,0.3458647,6.820134,37,71.83985,0.6027569,7.161104,26,59.50226,0.7882205,5.226893,34,78.52543,0.4022556,6.067214,32,69.03973,0.8157895,4.609478,27,73.52858,0.839599,7.59351,30,64.1295,0.7744361,3.841787,42,66.18539,0.8746867,5.809186,29,63.77824,0.7807018,4.805326,37,71.49639,0.5175439,4.215748,33,64.66279,0.8220552,3.946955,37,68.41062,0.6641604,3.694912,39
ILMN_1234172,4642.614,0,156.5381,30,4105.978,0,94.04698,49,4817.48,0,122.4639,39,3438.628,0,103.8292,50,5621.9,0,151.2831,45,4221.609,0,116.2455,49,3006.991,0,106.6628,44,3765.044,0,128.3849,39,4139.266,0,127.3078,43,5181.073,0,142.239,38,3200.469,0,102.5531,33,3771.324,0,187.1271,33,3244.623,0,104.8456,32,3640.786,0,138.4701,28,3038.537,0,86.60919,34,3797.088,0,121.2162,42
